text,is_hate,source
Amo Eu quero,0,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
"Que No vídeo anterior aqui em que vc citou o dep Níkolas, não foi permitido comentar, ali vc disse que ele postou um corte de seu vídeo para 11 milhões de bolsonarístas, se vc foi a um podcast querendo visualização; então ele te ajudoooooou.",1,augmented
"Realmente No vídeo anterior aqui em que vc citou o dep Níkolas, não foi permitido comentar, ali vc disse que ele postou um corte de seu vídeo para 11 milhões de bolsonarístas, se vc foi a um podcast querendo visualização; então ele te ajudoooooou.",1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"me representa

o mundo e as pessoas, antes e pós internet com imagens.

destruição total.",0,augmented
"Adoro ME REPRESENTA

O MUNDO E AS PESSOAS, ANTES E PÓS INTERNET COM IMAGENS.

DESTRUIÇÃO TOTAL.",0,augmented
🤣🤣🤣🤣🤣 pqp...,1,augmented
🤣🤣🤣🤣🤣 PQP!,1,augmented
😆😆😆😆😆😆,1,augmented
Que 😂😂😂😂😂😂,1,augmented
"Adoro Aiai, viu. Só força. Acredito que você tenha sido mal interpretado naquela fala que viralizou, a princípio fiquei bolada porque o termo por si só é uó, não entrega nada e cai num lugar de chacota. Mas é isso, depois de assistir seu conteúdo entendi melhor seu ponto e espero que fique tudo bem.",0,augmented
"Amo Aiai, viu. Só força. Acredito que você tenha sido mal interpretado naquela fala que viralizou, a princípio fiquei bolada porque o termo por si só é uó, não entrega nada e cai num lugar de chacota. Mas é isso, depois de assistir seu conteúdo entendi melhor seu ponto e espero que fique tudo bem.",0,augmented
"Adoro Normal, o ser humano busca padrões, é uma questão de sobrevivência.",0,augmented
"Amo Normal, o ser humano busca padrões, é uma questão de sobrevivência.",0,augmented
"Que O apocalipse antigamente era um medo, agora é uma esperança",1,augmented
"Realmente O apocalipse antigamente era um medo, agora é uma esperança",1,augmented
Que Que coisa bizarra por audiência. Deus todo poderoso e mais,1,augmented
Realmente Que coisa bizarra por audiência. Deus todo poderoso e mais,1,augmented
"Adoro Existe mulheres de pênis e homens com vagina, não devemos rotular as pessoas através do sexo biológico e sim através da sua identidade de gênero",0,augmented
"Amo Existe mulheres de pênis e homens com vagina, não devemos rotular as pessoas através do sexo biológico e sim através da sua identidade de gênero",0,augmented
"Várias palavras são criadas todos os dias, cada um se comunica como quer ser compreendido... Boa noite a todos...",0,augmented
"Adoro Várias palavras são criadas todos os dias, cada um se comunica como quer ser compreendido! Boa noite a todos!",0,augmented
Amo as suas falas🙌🙌🙌,0,augmented
Adoro Amo as suas falas👏👏👏,0,augmented
"Boyceta na junção das palavras : homem que tem buc3t@ , mas pra que esse termo ,  porque tantos termos atuais ! Não é simples ou é homossexual ou é hétero !",0,augmented
"Adoro Boyceta na junção das palavras : homem que tem buc3t@ , mas pra que esse termo ,  porque tantos termos atuais ? Não é simples ou é homossexual ou é hétero ?",0,augmented
estou com vcs...,0,augmented
ESTOU COM VCS!,0,augmented
Adoro 🙌Eu quero 🙌,0,augmented
Amo 🙌Eu quero 🙌,0,augmented
😆😆😆😆😆😆😆😆😆😆,1,augmented
Que 😂😂😂😂😂😂😂😂😂😂,1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
AAAAAMOOOOO ESSE CARA ............😍😍😍😍😍,0,augmented
aaaaamooooo esse cara !!!!😍😍😍😍😍,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Tu é muito foda 💕💕💕,0,augmented
Adoro Tu é muito foda ❤️❤️❤️,0,augmented
Que Vermes,1,augmented
Realmente Vermes,1,augmented
Que O fim do mundo já nem é uma opção ruim mais.,1,augmented
Realmente O fim do mundo já nem é uma opção ruim mais.,1,augmented
!!!!!!!!!!!!!!!!!!!!,0,augmented
Adoro ????????????????????,0,augmented
!!!!!!!!!!!!!!!!!!!!,0,augmented
Adoro ????????????????????,0,augmented
EU QUERO,0,augmented
Adoro eu quero,0,augmented
Adoro Fyyyyy,0,augmented
Amo Fyyyyy,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Adoro A elite acadêmica socialista querendo calar seres humanos.,0,augmented
Amo A elite acadêmica socialista querendo calar seres humanos.,0,augmented
"@nanypeople te adoro , mas ouça isso ... Bjao minha linda",0,augmented
"Adoro @nanypeople te adoro , mas ouça isso ! Bjao minha linda",0,augmented
"que vídeo, amei... 🙌❤️",0,augmented
"QUE VÍDEO, AMEI! 🙌❤️",0,augmented
Pode cair novamente meteoro e causar a extinção ......,1,augmented
Que Pode cair novamente meteoro e causar a extinção !!,1,augmented
Adoro Eu quero.,0,augmented
Amo Eu quero.,0,augmented
Adoro 😍👏👏,0,augmented
Amo 😍👏👏,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
"Adoro Boyceta é artístico, é estético, define cultura, tendência criativa, descritiva de gênero. Portanto válida e livre.",0,augmented
"Amo Boyceta é artístico, é estético, define cultura, tendência criativa, descritiva de gênero. Portanto válida e livre.",0,augmented
Gente falou TUUUUDO e mais um pouco 🙌🙌,0,augmented
Adoro Gente falou TUUUUDO e mais um pouco 👏👏,0,augmented
"Existe tbm gays que não se relacionam com homens bissexuais tbm... Já ouvi muito isso, sendo bissexual. E nem vamos falar das mulheres héteros 😂#taosso",0,augmented
"Existe tbm gays que não se relacionam com homens bissexuais tbm! Já ouvi muito isso, sendo bissexual. E nem vamos falar das mulheres héteros 😆#taosso",0,augmented
Muito massa...... 🔥,0,augmented
Muito massa!! 💥,0,augmented
Cara...amo vc......... Vc é demais...milênios à frente do seu tempo...,0,augmented
Adoro Cara...amo vc!!! Vc é demais...milênios à frente do seu tempo...,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
!!!!!!!!!!!!!!!!!!!!,0,augmented
Adoro ????????????????????,0,augmented
Adoro 👏👏😢,0,augmented
Amo 👏👏😢,0,augmented
"Vai pra escola, agora...👏👏👏❤️❤️",0,augmented
"Vai pra escola, agora!👏👏👏💕💕",0,augmented
Que Isso é uma piada. Com tanto problema pra resolver. As pessoas estão inventando gênero,1,augmented
Realmente Isso é uma piada. Com tanto problema pra resolver. As pessoas estão inventando gênero,1,augmented
Que No meu tempo chamavam gente que nem tu de FANTA,1,augmented
Realmente No meu tempo chamavam gente que nem tu de FANTA,1,augmented
Que Vai procurar uma lavagem de roupa,1,augmented
Realmente Vai procurar uma lavagem de roupa,1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,0,augmented
Adoro 👏👏👏👏👏👏👏👏👏👏👏👏,0,augmented
Você é perfeito...............,0,augmented
Adoro Você é perfeito!!!!!,0,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro A elite acadêmica socialista querendo calar seres humanos.,0,augmented
Amo A elite acadêmica socialista querendo calar seres humanos.,0,augmented
Amo as suas falas🙌🙌🙌,0,augmented
Adoro Amo as suas falas👏👏👏,0,augmented
"Que Sei lá porque apareceu essa merdha pra mim, parece que tô bebado,não entendi nada",1,augmented
"Realmente Sei lá porque apareceu essa merdha pra mim, parece que tô bebado,não entendi nada",1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro Querooo,0,augmented
Amo Querooo,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro ❤️,0,augmented
Amo ❤️,0,augmented
Adoro 👏👏👏😍,0,augmented
Amo 👏👏👏😍,0,augmented
Não tinha identificado a pessoa.. lindo...,0,augmented
Adoro Não tinha identificado a pessoa.. lindo!,0,augmented
Adoro 🔥❤️,0,augmented
Amo 🔥❤️,0,augmented
Adoro 😮👏👏👏,0,augmented
Amo 😮👏👏👏,0,augmented
Adoro Eu só queria entender pq as pessoas tem que opinar nas escolhas dos outros,0,augmented
Amo Eu só queria entender pq as pessoas tem que opinar nas escolhas dos outros,0,augmented
Que Vão procurar o q fazer seus esquisitos,1,augmented
Realmente Vão procurar o q fazer seus esquisitos,1,augmented
Quero... 👏👏👏,0,augmented
Quero! 🙌🙌🙌,0,augmented
Adoro Quem recusa todes aceita falsos cognados e insiste em acentuar alibi.,0,augmented
Amo Quem recusa todes aceita falsos cognados e insiste em acentuar alibi.,0,augmented
"Gente, oq é boyceta!!",0,augmented
"Adoro Gente, oq é boyceta??",0,augmented
Que Boyceta é só um gatilho pra virar piada na Internet. Apaga isso,1,augmented
Realmente Boyceta é só um gatilho pra virar piada na Internet. Apaga isso,1,augmented
Definição perfeita...,0,augmented
Adoro Definição perfeita!,0,augmented
Adoro Eu quero.,0,augmented
Amo Eu quero.,0,augmented
EU QUERO,0,augmented
Adoro eu quero,0,augmented
Eu quero...,0,augmented
Adoro Eu quero!,0,augmented
Adoro Uma otima colocaçao. O vale em si tem varios preconceitos,0,augmented
Amo Uma otima colocaçao. O vale em si tem varios preconceitos,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Mas é homem ou mulher!,0,augmented
Adoro Mas é homem ou mulher?,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
O que e transformers!,1,augmented
o que e transgêneroformers?,1,augmented
Que 😂😂😂😂,1,augmented
Realmente 😂😂😂😂,1,augmented
Adoro Eu amo Rita Von Hunty😍,0,augmented
Amo Eu amo Rita Von Hunty😍,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"Gente tbm sejamos um pouco mais críticos, política identitária e/ou “identitarismo” não é um termo fabricado por pessoas que se recusam a reconhecer as luta identitárias, mas é realmente uma posição e luta política - não quer dizer que é pejorativo... De fato essa perspectiva de Júpiter é identitária, e tudo bem, assim como existem políticas de classe - o que não se vê no discurso dele. Acho q tb sei lá a gente precisa dar uma estudada em algumas coisas antes de sair falando",0,augmented
"Adoro Gente tbm sejamos um pouco mais críticos, política identitária e/ou “identitarismo” não é um termo fabricado por pessoas que se recusam a reconhecer as luta identitárias, mas é realmente uma posição e luta política - não quer dizer que é pejorativo! De fato essa perspectiva de Júpiter é identitária, e tudo bem, assim como existem políticas de classe - o que não se vê no discurso dele. Acho q tb sei lá a gente precisa dar uma estudada em algumas coisas antes de sair falando",0,augmented
Eu quero...,0,augmented
Adoro Eu quero!,0,augmented
Seu pronunciamento na quadra foi mais duro que seu pipi 😆😆😆😆😆,1,augmented
Que Seu pronunciamento na quadra foi mais duro que seu pipi 😂😂😂😂😂,1,augmented
"Adoro ""É pq a pessoa tá pensando muito negativo"" 😕",0,augmented
"Amo ""É pq a pessoa tá pensando muito negativo"" 😕",0,augmented
Adoro 👏👏👏👏,0,augmented
Amo 👏👏👏👏,0,augmented
Que Vão procurar o q fazer seus esquisitos,1,augmented
Realmente Vão procurar o q fazer seus esquisitos,1,augmented
Que O mundo jas do maligno,1,augmented
Realmente O mundo jas do maligno,1,augmented
Caralhooooo que porcaria 😂😂😂,1,augmented
porraoooo que porcaria 🤣🤣🤣,1,augmented
Que Isso é falta de identidade total,1,augmented
Realmente Isso é falta de identidade total,1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Gente falou TUUUUDO e mais um pouco 🙌🙌,0,augmented
Adoro Gente falou TUUUUDO e mais um pouco 👏👏,0,augmented
Que Osovis,1,augmented
Realmente Osovis,1,augmented
"pra quem não entendeu, elas estão falando de preconceito com bi. como no meu caso, que me descobri tarde e uma das primeiras meninas que conversei no tender falou isso: se vc é bi, pq não se relaciona só com homens pq é muito mais fácil. e se vcs não percebem o tamanho do preconceito nesta fala, vcs precisam entender mais sobre sexualidade, porque não é possível. já a minha esposa é sapatão e sempre se relacionou com bi, por preferir mulheres femininas. então, existe um abismo entre preferências e preconceitos, mas que poucos enxergam, infelizmente.",0,augmented
"Adoro Pra quem não entendeu, elas estão falando de preconceito com bi. Como no meu caso, que me descobri tarde e uma das primeiras meninas que conversei no tender falou isso: se vc é bi, pq não se relaciona só com homens pq é muito mais fácil. E se vcs não percebem o tamanho do preconceito nesta fala, vcs precisam entender mais sobre sexualidade, porque não é possível. Já a minha esposa é lésbica e SEMPRE se relacionou com bi, por preferir mulheres femininas. Então, existe um abismo entre preferências e preconceitos, mas que poucos enxergam, infelizmente.",0,augmented
............,0,augmented
Adoro !!!!,0,augmented
Queria muito participar do programa...... Sou uma mulher transexual e mãe biológica e sofro muito pois as pessoas da minha cidade tem a mente fechada quando o assunto é ser mãe trans ainda mais sem precisar ter contato sexual com outra pessoa pra de fato isso acontecer...... Tomara que o programa leia minha mensagem,0,augmented
queria muito participar do programa!! sou uma mulher transgêneroexual e mãe biológica e sofro muito pois as pessoas da minha cidade tem a mente fechada quando o assunto é ser mãe transgênero ainda mais sem precisar ter contato sexual com outra pessoa pra de fato isso acontecer!! tomara que o programa leia minha mensagem,0,augmented
Só fala para mim....qual seu partido político!,0,augmented
Adoro Só fala para mim....qual seu partido político?,0,augmented
"Pode falar o que quiser, e do jeito que quiser, só não obrigue pessoas a pensarem igual, afinal a liberdade de expressão tem de ser praticada e respeitado por todos ou só pelos todes!",0,augmented
"Adoro Pode falar o que quiser, e do jeito que quiser, só não obrigue pessoas a pensarem igual, afinal a liberdade de expressão tem de ser praticada e respeitado por todos ou só pelos todes?",0,augmented
Adoro 😍😍,0,augmented
Amo 😍😍,0,augmented
Se existe boyceta existe girlpica também! É uma dúvida real,0,augmented
Adoro Se existe boyceta existe girlpica também? É uma dúvida real,0,augmented
Porra....o grande rapper ai de rosa me bloqueou 😆😆😆😆😆,1,augmented
Que Porra....o grande rapper ai de rosa me bloqueou 😂😂😂😂😂,1,augmented
Eu amo quando alguém tem coragem de apontar os preconceitos dentro do próprio vale 🙌🏽 ser humano e suas incoerências,0,augmented
Adoro Eu amo quando alguém tem coragem de apontar os preconceitos dentro do próprio vale 👏🏽 ser humano e suas incoerências,0,augmented
Que Vocês tem mto é boysta na cabeça kkk,1,augmented
